tract,population,total_area_flood_1,TAFSQM,GAHSQM,LNDSQM,TTLSQM,IBuff_Pop,BWDP_Pop,WVW_Pop
36005026400,4935,0,0.127551068370042,0.130241969598691,425508,425508,0.645795339412361,0.155623100303951,0
36005026601,2911,0,0.112977326082434,0.0846631600843957,168255,168255,0.93610443146685,0.227069735486087,0
36005027300,7942,0,0.191234573694336,0.0789263760499273,213110,213110,0.943842860740368,0,0.00352556031226391
36005027600,473,0.108132368627618,0.318068512667185,0.444916996813,1466269,2307163,0.486257928118393,0.932346723044397,0.310782241014799
36005027900,6966,0,0.328106220377804,0.105868879969159,264582,264582,0.897358598908987,0.000430663221360896,0.0104794717197818
36005028400,894,0.2330567075406,0.153435444968975,0.257762118549046,1115707,1115707,0.486577181208054,0.640939597315436,0
36005028900,4502,0,0.141666204084516,0.0602181032786141,198163,198163,0.959795646379387,0,0
36005029500,4240,0,0.289000360756558,0.0932383913693288,232844,232844,0.884905660377359,0.00330188679245283,0
36005029700,3554,0,0.335592515592516,0.0994386694386694,240500,240500,0.551772650534609,0,0
36047038200,5943,0,0.335032317953655,0.120165199752458,232688,232970,0.502439845196029,0.183913848224802,0
36047038600,3477,0,0.106158616928534,0.0358904338618441,251209,251211,0.0802415875754961,0,0
36047038800,3841,0,0.0864709926596971,0.05086647928336,197812,197812,0.14917990106743,0.00937255922936735,0
36047038900,2773,0,0.0670527970911235,0.0434980222588016,162812,162812,0.998918139199423,0,0
36047039400,2441,0,0.149384812526696,0.0599404085969975,191974,191976,0.955755837771405,0.624743957394511,0
36047039600,2126,0,0.172609236463012,0.0624444703157456,163201,163201,0.987300094073377,0,0
36047039900,3823,0,0.164887001164391,0.0423216364983593,151152,151152,0.908187287470573,0,0
36047040200,2740,0,0.140202445968812,0.0373836037003638,197386,197386,0.993795620437956,0,0
36047040600,3184,0,0.130338332562127,0.0131467922371322,146956,146956,0.496859296482412,0.398869346733668,0
36047040700,14,0,0.327518008077612,0.587825686963797,504357,504357,0.357142857142857,0.785714285714286,0
36047041200,2929,0,0.0935099834768767,0.0281740435653632,165223,165223,0.187094571526118,0.417207237965176,0
36047041401,1351,0,0.275060536273631,0.0547085002554742,135043,135043,0.0843819393042191,0.0185048112509252,0
36047041600,2324,0,0.135212325267907,0.0714747357859944,162463,162463,0.910929432013769,0.599397590361446,0
36047042300,4217,0,0.0597589435246959,0.0683194684677264,182115,182115,0.960161252074935,0,0
36047042500,3042,0,0.0534612380685511,0.0844218948422753,167729,167729,0.746548323471401,0,0
36047042800,3857,0,0.102613481726283,0.0118341757387247,164608,164608,0.762768991444128,0,0
36047043100,5113,0,0.0879121532796783,0.0195049699305816,168111,168111,0.916291805202425,0,0
36047043600,4160,0,0.0928570908852783,0.00858575201728792,137437,137437,0.960336538461539,0.00985576923076923,0
36047043800,2481,0,0.169356234732935,0.034255928910773,155973,155973,0.779121322047562,0,0
36047044300,5557,0,0.0955105818992721,0.0184830106570335,166369,166369,0.590426489112831,0.192369983804211,0
36047044500,4446,0,0.106545973584837,0.0286254599767527,166041,166041,0.57085020242915,0,0
36047044800,1915,0,0.136544440380395,0.250438917337235,218720,218720,0.327937336814621,0.0156657963446475,0
36047045000,673,0,0.121371623532739,0.524757813604865,226272,226272,0.175334323922734,0.950965824665676,0
36047045800,1490,0,0.226204288359847,0.084824516388139,179276,179276,0.693959731543624,1,0
36047046000,3729,0,0.300575674682562,0.0571081533499367,195944,195944,0.767766157146688,0.997854652721909,0
36047047400,2969,0,0.235289432059992,0.0406183502315684,175758,175758,0.738632536207477,0.818457393061637,0
36047050400,4527,0,0.147941243560334,0.0435336498112753,232349,232349,0.11663353214049,0,0
36047050803,2464,0,0.11730388396282,0.00870635671085262,56051,56051,0,0,0
36047050900,3694,0,0.0876622231004284,0.0683189487872522,141703,141703,0.956415809420682,0,0
36047051300,4332,0,0.0959441207116119,0.0581368425114807,259130,259130,0.978531855955679,0,0
36047051400,7366,0,0.202209315819431,0.0570067583622991,180961,180963,0.638881346728211,0.528509367363562,0
36081036500,3885,0,0.136143903775186,0.0552522108710441,166111,166111,0.941055341055341,0.044015444015444,0
36081036600,2592,0,0.161368954493814,0.137668211286662,368807,368807,0.893904320987654,0.523533950617284,0
36081037100,1597,0.000617848698359136,0.183625821322909,0.157331606525433,168326,168326,0.747025673137132,0.0820288040075141,0
36081037500,3783,0,0.112295948629342,0.0286961343064188,155108,155108,0.98334655035686,0.112873380914618,0
36081043701,3381,0,0.105003481148243,0.0676681662382177,149376,149376,0.963028689736764,0.031055900621118,0
36081043900,4790,0,0.107361571441603,0.0409341077021315,164435,164435,0.887265135699374,0,0
36081044302,5223,0,0.0997811516892354,0.0516273243634322,277818,277818,0.674516561363201,0.235113919203523,0
36081044602,4596,0,0.100703662805723,0.0636938185748185,170252,170252,0.902741514360313,0,0
36081045400,4773,0,0.1634296707621,0.147470595951205,228710,229150,0.824638592080453,0.00775193798449612,0.0131992457573853
36081045700,3355,0,0.171480612373779,0.0862322260704243,150431,150431,0.434575260804769,0,0
36081045900,3975,0,0.151946020235101,0.0709690625182759,136792,136792,0.69559748427673,0.234213836477987,0
36081046200,7296,0,0.0834018766220803,0.0493272110201637,250450,250450,0.902412280701754,0.0176809210526316,0
36081046400,1643,0,0.382705060493056,0.159568364746975,237052,237052,0.753499695678637,0.122337188070603,0
36081046700,7112,0,0.161610539664647,0.0308299281386501,141940,141940,0.789088863892014,0,0
36081047000,3247,0,0.108539714121158,0.0575684590816273,229188,229188,0.96181090237142,0,0
36081047200,3760,0,0.404323572054365,0.154513525457633,515916,515916,0.732446808510638,0.134042553191489,0
36081048100,6781,0,0.147511507479862,0.0353711162255466,139040,139040,0.871110455685002,0,0
36081048200,1452,0,0.205067545159079,0.188078445245307,226145,226145,0.883608815426997,0.699724517906336,0
36081048900,1486,0,0.116868342124315,0.0594856413969042,348084,348084,0.992597577388964,0.044414535666218,0
36081049200,4750,0,0.293002430758492,0.154523544487837,484211,484211,0.692842105263158,0.0709473684210526,0
36081049700,3021,0,0.106142488785278,0.144355803145673,198177,198177,0.979808010592519,0,0
36081050000,4323,0,0.147558399119001,0.137425710574984,334166,334167,0.932916955817719,0.161693268563498,0
36081050400,1831,0,0.202503392036009,0.190046631812435,215947,215947,1,0,0
36081051000,1540,0,0.168105384502979,0.144026930633054,184771,184771,0.848701298701299,0,0
36081051200,2619,0,0.191573135409124,0.126094155982451,375632,375632,0.705231004200076,0.372661321114929,0
36081051600,1866,0,0.190484721159118,0.114462376973981,184209,184209,0.833333333333333,0.846730975348339,0
36081052100,1983,0,0.0988578180385979,0.0363660233687804,190425,190425,0.668179525970751,0,0
36081052500,2063,0,0.112210485656133,0.0536663150648978,201933,201933,0.841008240426563,0.084343189529811,0
36081053000,2240,0,0.203326392481275,0.125661300909846,230039,230039,0.742857142857143,0.74375,0
36081053601,1577,0,0.190299231087746,0.142309042974176,190789,190789,0.173747622067216,0.736842105263158,0
36081054800,2319,0,0.15710957779602,0.103565327357842,225365,225365,0.981888745148771,0.822768434670116,0
36081054900,5308,0,0.127343677413361,0.0139180525875685,161445,161445,0.802750565184627,0,0
36061000600,11367,0.167305667711744,0.21791975402576,0.034274075548116,256287,432185,0.983812791413742,0,0.0256883962347145
36061000500,0,0.317034316113569,0.219817785311202,0.316781476734812,774032,821072,,,
36047052500,3499,0,0.223344744759123,0.0165266173501552,125313,125313,0.899399828522435,0,0
36047052600,4357,0,0.288108350863923,0.0445848204788806,169228,169230,0.898324535230663,0.450080330502639,0
36047053000,3465,0,0.20490813845363,0.0300564279979901,173141,173141,0.929292929292929,0.833189033189033,0
36047053100,7027,0,0.097520190259129,0.0525566070455334,161464,161466,1,0,0
36047053700,3575,0.189657026768642,0.0998332925029428,0.068296297181508,167359,167360,1,0,0
36047054300,327,0.385514276500458,0.088979843762055,0.0452423992944975,1023951,1404721,0.581039755351682,0.00611620795107034,0
36047054400,3406,0,0.251966928221602,0.0470588235294118,189890,189891,0.774515560775103,0.299177921315326,0
36047054900,3122,0.0297288149500503,0.0496775263889177,0.0137491964082039,192884,194996,0.78539397821909,0,0
36047055100,4597,0.0245115406883798,0.0825553231550614,0.0280040179677954,229967,231442,0.991081139873831,0,0
36047055800,2390,0,0.16318213619403,0.0473180970149254,171520,171521,0.702928870292887,0.00502092050209205,0
36047056200,1654,0,0.204321924187662,0.0888343457656507,170711,170711,0.146916565900846,0.902660217654172,0
36047056400,2451,0,0.21073987504915,0.0727969767137053,183112,183112,0.700122399020808,0.280701754385965,0
36047056900,1630,0.211627943411302,0.0770182832254931,0.0380783029657366,127658,127658,0.642331288343558,0,0
36047057100,4400,0,0.120693186473078,0.0655978335078058,175768,175768,0.694772727272727,0,0
36047057400,2657,0,0.166370224185935,0.0496703517714271,159109,159109,0.781708694015807,0.322544222807678,0
36047057600,2918,0,0.188802806238328,0.0354123555241508,158504,158504,0.965387251542152,0.00891021247429747,0
36047058400,3620,0,0.0902146118964207,0.0731870690617574,188107,188108,0.720994475138122,0.12182320441989,0
36047058900,1904,0.0529341543101282,0.0264877977168343,0.0103322684152761,429141,477480,0.0940126050420168,0.00157563025210084,0
36047059300,2228,0,0.0648037796884311,0.0303109304503277,187952,187952,0.956014362657092,0,0
36047059600,2306,0,0.168977199149015,0.0536085930996208,172976,172976,0,0.0247181266261925,0
36047060000,6067,0.23198063984934,0.180710724553295,0.0638055424142072,439664,439666,0.635899126421625,0.119828580847206,0
36047062000,1850,0.536574553812185,0.256963376349404,0.121019865849956,319493,354167,0.00162162162162162,0,0.0275675675675676
36047062600,2788,0,0.124875385636249,0.0944836326698765,317981,317982,0.76506456241033,0.301649928263989,0.0269010043041607
36047064600,2189,0,0.142667286862914,0.0831224062003516,165539,165539,0.718592964824121,0.209227957971677,0
36047065000,1389,0,0.160645277794498,0.081394088966472,166130,166130,0.936645068394528,0.0129589632829374,0
36047066000,1773,0,0.180608839604793,0.0779771915072525,152224,152224,0.631133671742809,0,0
36047066200,1411,0,0.0946213503255203,0.0677410708881991,231322,231322,0.951098511693834,0.115520907158044,0
36047067600,1657,0,0.168713493601922,0.0869842414719122,155281,155281,0.884127942063971,0.689197344598672,0
36047068600,1533,0,0.26828691184424,0.130050027041644,147920,147920,0.746249184605349,0,0.0697977821265492
36047069200,2392,0,0.202365655167869,0.0997770529252194,182106,182106,0.672658862876254,0.00543478260869565,0
36047069800,1277,0.197110589403024,0.0782306091121702,0.0996749097864611,497708,620611,0.837901331245106,0.0524667188723571,0.0368050117462803
36081055700,3915,0,0.216308192653937,0.0393580996127475,238604,238604,0.971647509578544,0.00459770114942529,0
36081056000,1647,0,0.208161894365606,0.0950168406713877,214362,214362,0.332119004250152,0.0103217972070431,0
36081056500,1567,0,0.127423421581655,0.103223278476268,117396,117396,0.935545628589662,0.201659221442246,0
36081056800,4550,0,0.132021794118789,0.122900891845097,849587,849589,0.857362637362637,0.0540659340659341,0
36081057900,1592,0,0.133640755379886,0.0300102474015518,68310,68310,0.8178391959799,0,0
36081058000,3641,0,0.203971037918996,0.190648147376665,600095,600103,0.41362263114529,0.366932161494095,0
36081058700,3296,0,0.124456506688083,0.0249314575313634,144436,144436,0.623179611650485,0,0
36081059200,1280,0,0.235846418013489,0.211049547715565,282455,282456,0.00859375,0.9875,0
36081059300,3881,0,0.124519331886203,0.0390883873758398,251993,251993,0.648801855191961,0.414583870136563,0
36081059900,1525,0,0.146125984251969,0.0562913385826772,127000,127000,0.947540983606557,0.00131147540983607,0
36081060100,2111,0,0.143926238855484,0.0479019800953763,154336,154336,0.954997631454287,0.227854097584083,0
36081060701,25,0,0.228748120094869,0.650485791357562,712137,712137,0.64,0.6,0
36081061800,1583,0,0.230852732375764,0.172271751692257,242280,242280,0.819962097283639,0.224889450410613,0
36081062100,2746,0,0.0839285039489098,0.0479272947133734,264630,264630,0.979606700655499,0,0
36081062300,1789,0,0.16546822368379,0.0762273654068634,156453,156453,0.822806036892118,0,0
36081062900,2782,0,0.176124828177212,0.0525734596338665,173871,173871,0.989575844716032,0,0
36081063000,1579,0,0.128328588176185,0.116364511807067,191072,191072,0.405319822672578,1,0
36081063500,2513,0,0.1390721839808,0.0787562307144553,189585,189585,0.882212495025866,0.00198965380023876,0
36081063900,2747,0,0.246511865954867,0.0613573014598195,254004,254004,0.8085183836913,0.0622497269748817,0
36081064102,113,0,0.774106393523275,0.126025101651015,2211488,2217637,0.610619469026549,0.00884955752212389,0
36081065400,2788,0.0767329883063599,0.348673829183159,0.189414909836963,675554,699269,0.52116212338594,0.00609756097560976,0.000717360114777618
36081065703,2597,0,0.14798441284256,0.0892069041674309,267143,267143,0.656911821332307,0.0338852522140932,0
36081065900,1666,0,0.161937998082415,0.0829200903120715,193994,193994,0.49639855942377,0,0
36081066400,9612,0.394657212621137,0.123574501787589,0.51908096847814,2782799,2961413,0.201310861423221,0.156575114440283,0.0726175613816063
36081071304,6136,0,0.194217934641813,0.0991352191559443,162122,162122,0.79970664928292,0,0
36081071600,0,0.0438039823662621,0.0236623885695429,0.284777451247085,17939440,19349953,,,
36081071900,2630,0,0.206669400889674,0.0788781272675648,158485,158485,0.423574144486692,0,0
36081073700,2042,0,0.331421980244077,0.0799493048402485,210671,210676,0.547502448579824,0.25024485798237,0
36081074700,3386,0.0050570530617232,0.242137809786925,0.165253633272015,294638,294638,0.828706438275251,0.0363260484347312,0
36081076902,1371,0,0.18869583703761,0.0649085849020139,103484,103484,0.62071480671043,0,0
36081077500,2273,0,0.430026111979537,0.103764032968595,225184,225184,0.593048834139903,0,0
36081077908,3755,0,0.134016267267834,0.249957792497989,201386,201386,0,0.0833555259653795,0
36081078800,1818,0,0.133667220261574,0.117625077849284,192680,192680,0.924642464246425,0,0
36047070203,0,0.0451584258433922,0.082813595667772,0.901180776417045,2210410,22218755,,,
36047072200,2655,0,0.196952896732301,0.0688166018884882,257031,257031,0.916760828625235,0,0
36047072800,3193,0,0.20766664621976,0.0855750220590664,211931,211932,0.892890698402756,0.0516755402442844,0
36047073200,2096,0,0.16191351770548,0.100404017661701,159894,159894,0.930343511450382,0.157442748091603,0
36047074200,3292,0,0.151480539755606,0.0362974739850884,174227,174227,0.991494532199271,0.146719319562576,0
36047075200,1130,0,0.190684722575278,0.0922053012270931,173092,173092,0.83716814159292,0.904424778761062,0
36047076200,4235,0,0.235930782001618,0.0673715465497425,187928,187928,0.694923258559622,0.130578512396694,0
36047076400,3487,0,0.354420424920583,0.074933896426382,161489,161490,0.773444221393748,0.138227702896473,0
36047076800,3407,0,0.164259844441659,0.0224497470032919,303166,303166,0.830936307601996,0.169357205752862,0
36081134700,9572,0,0.395264373523526,0.152235776945184,1063344,1063344,0.212494776431258,0.153050564145424,0
36081138501,4743,0,0.293820900464574,0.186227731244976,1002638,1041301,0.320683111954459,0.0828589500316256,0.003584229390681
36081155101,1806,0,0.233862698405973,0.539818902909248,472012,472350,0.12015503875969,0.999446290143965,0.000553709856035437
36081155102,8185,0,0.251477311203042,0.199977288212582,1435378,1435378,0.4658521686011,0.45693341478314,0.000244349419670128
36081157101,7216,0,0.214757037487668,0.192107198668707,1242702,1242702,0.66809866962306,0.142738359201774,0
36081157902,3836,0,0.226898923444976,0.170035054492291,722304,722304,0.598018769551616,0.0610010427528676,0
36085011201,5758,0.68066759197339,0.163856936500267,0.365353041920803,1581172,1604513,0.509378256339007,0.187391455366447,0.067210837096214
36085011401,3067,0.240233139809819,0.256861168075747,0.210618801125232,524692,526551,0.756765568959896,0.152592109553309,0.00097815454841865
36047077400,2881,0,0.101266851288857,0.0202317031058508,147689,147689,0.980215203054495,0.844845539743145,0
36047082400,4730,0,0.0961888578711009,0.0488856937455068,214214,214214,0.775898520084567,1,0
36047082800,3814,0,0.104860135394048,0.0289245114318559,156580,156580,1,0.154168851599371,0
36047083400,1701,0,0.179431385006353,0.10146918678526,125920,125920,0.922986478542034,0.0264550264550265,0
36047084000,2412,0,0.138073467370391,0.0766506034021171,169953,169954,0.920812603648424,0.498341625207297,0
36047085200,29,0,0.358509351400594,0.552339965850089,401758,401758,0.103448275862069,0.724137931034483,0
36047085400,2052,0,0.181915679036332,0.0796813677870604,128675,128675,0.779239766081871,1,0
36047086400,2231,0,0.128738954767927,0.069408402588444,152215,152215,0.972209771402958,0,0
36047088200,6740,0,0.173637478393192,0.027435105707152,203061,203061,0.984124629080119,0.0118694362017804,0
36047089200,3651,0,0.0613864033963652,0.0149036693669701,179486,179486,0.920021911804985,0,0
36047089400,3430,0,0.123825626187447,0.103495959050159,172113,172113,0.607288629737609,0,0
36047090000,5508,0,0.11198592371562,0.0677988777893098,246656,246656,0.907952069716776,0,0
36047091000,5610,0,0.210727716255302,0.140645569202169,211937,211937,0,0.0880570409982175,0
36047091800,2804,0,0.168230588594666,0.185847381584223,209516,209516,0.665477888730385,0,0
36047092200,2691,0,0.187333761064428,0.0475591296710416,160537,160537,0.638795986622074,0.0182088442958008,0
36047093400,2401,0,0.18691636130296,0.110820288533522,177657,177657,0.908371511870054,0.00791336942940442,0
36085012100,3065,0,0.258440680892157,0.234968756701495,741439,741439,0.46721044045677,0.490701468189233,0
36085012804,4259,0.460894490296676,0.162151907030331,0.196047386291642,869703,896600,0.0345151444000939,0.0208969241606011,0
36085013201,1558,0,0.30435977812205,0.200135530518873,469267,469267,0.401797175866496,0.449293966623877,0
36085013302,3587,0.143767690335618,0.149318432690649,0.114863060162763,846138,847214,0.667410091998885,0.116531920825202,0.00195149149707276
36085013400,3946,0,0.256448319343547,0.155634810102759,850144,850144,0.755955397871262,0.285352255448556,0
36085014606,6372,0,0.290764290786589,0.383865239103164,1748994,1767746,0.190364092906466,0.497489014438167,0.0382925298179535
36085014608,3510,0,0.1615531659094,0.161165052874825,448323,448323,0.60968660968661,0.719088319088319,0
36085015100,5141,0,0.291299023393322,0.159915980537617,1003577,1003577,0.692083252285548,0.414705310250924,0
36085015400,0,0.272345774503191,0.199075885392737,0.663435660119079,2111210,2272857,,,
36085017005,4507,0.0324181480172692,0.298484052955012,0.207219835091535,1493192,1497001,0.708897270911915,0.357665853117373,0.0104282227645884
36085017008,7388,0,0.160992665952634,0.198645578678911,1041035,1041035,0.8183540877098,0.774634542501354,0
36085017011,4549,0.00533445725548781,0.20379295907282,0.166179123702378,718911,718911,0.808529347109255,0.897999560342933,0
36085018100,2974,0.0032283915064649,0.633704479170103,0.209763438189471,5153410,5234805,0.52488231338265,0.794216543375925,0.0191661062542031
36085018702,7485,0,0.188197288188328,0.1951643854904,1015631,1015631,0.751369405477622,0.856646626586506,0
36047093600,1628,0,0.153332484987305,0.123900937422361,165027,165027,0.847665847665848,0.0915233415233415,0
36047095000,2906,0,0.202487030380071,0.140963363145231,242297,242297,0.966276668960771,0.0134205092911218,0
36047095600,4042,0,0.19791184076417,0.0658414548885164,237434,237434,0.861949529935675,0.0291934685799109,0
36047097000,2105,0,0.140493388834476,0.0798420666013712,163360,163360,0.87790973871734,0.655106888361045,0
36047097400,2724,0,0.108310005471804,0.0660105788217381,252202,252202,0.665198237885463,0.0726872246696035,0
36047098800,3054,0,0.164177721209275,0.076583729278525,161849,161849,0.655533726260642,0,0
36081079200,2280,0,0.154919075031928,0.180845114313299,359407,359411,0.657894736842105,0.0135964912280702,0
36081079701,7055,0,0.154873620249524,0.0771941178585554,111252,111252,0.849610205527995,0.282069454287739,0
36081080900,6850,0,0.216354017596007,0.196972390417237,1006933,1006933,0.423065693430657,0.573576642335766,0
36081081400,3543,0,0.239593864365304,0.119794207171684,366971,366971,0.585379621789444,0,0
36081083700,5388,0,0.216086456253322,0.301484967158388,775236,775236,0.204157386785449,0.00278396436525612,0
36081084900,7642,0.0230799184249952,0.0614023508913191,0.0225915243834025,303034,303034,0.976445956555875,0.00157026956294164,0
36081085900,5873,0,0.206836144660759,0.0558456221986519,146135,146139,0.116975991827005,0.0144730120892219,0
36081086100,2370,0,0.169794825928192,0.0933000679206203,148703,148703,0.872573839662447,0.10210970464135,0
36081086400,2634,0,0.0984963753959024,0.159263770967312,1087705,1098264,0.745254365983295,0.117312072892938,0.00379650721336371
36085000600,2408,0.142025577821731,0.217109282050579,0.129137665495195,656439,1047079,0.759136212624585,0.0784883720930233,0.0627076411960133
36085001100,3987,0,0.248088501459018,0.116318226030855,324876,324876,0.847504389265112,0.00326059694005518,0
36085001700,1788,0,0.426598413205924,0.225658334953969,303379,303379,0.657158836689038,0.478747203579418,0
36085003300,3402,0,0.474036052350759,0.19563478165123,853703,853703,0.59700176366843,0.264256319811875,0
36085003900,2197,0,0.462732956563973,0.229121651423697,582673,582680,0.306781975421029,0.563950842057351,0
36085004000,12998,0.0342846487327514,0.195860306395076,0.163918873280105,1163661,1185166,0.594783812894291,0.360440067702724,0.0321587936605632
36085006400,3550,0,0.208254769100077,0.213556957992888,696882,709032,0.568169014084507,0.0695774647887324,0.0129577464788732
36085007700,1535,0,0.434689481630599,0.15287770508304,248375,248376,0.639739413680782,0.0208469055374593,0
36085020100,3572,0.0817033288252339,0.246628084981657,0.12506232487308,627759,627759,0.749720044792833,0.237122060470325,0
36085020801,8977,0.00413443743862434,0.3108006596247,0.252249703153445,2590564,2601805,0.432884036983402,0.686309457502506,0.0030076863094575
36085021300,5376,0.000455322877487536,0.197144602638322,0.141252125158949,784059,784059,0.297247023809524,0.227120535714286,0
36085022300,2880,0.182531606338055,0.182875013919756,0.12935570741378,637583,774370,0.902083333333333,0.196527777777778,0.0149305555555556
36085022800,105,0.25912662887614,0.141865832758833,0.647959893758874,9254420,10888796,0.857142857142857,0.485714285714286,0.0190476190476191
36085024401,5823,0.0077996449319848,0.449770682089632,0.180958732357996,2087277,2109455,0.631804911557616,0.57358749785334,0.00841490640563284
36085027301,3820,7.36874828322968e-05,0.427818693192885,0.24823226128963,3008646,3039865,0.739005235602094,0.612565445026178,0.00654450261780105
36085027705,5351,0,0.0979986106430765,0.152659827817637,531181,531181,0.678751635208372,1,0
36085027706,2950,0.0284557946200229,0.078625872347027,0.129916113239142,438329,438329,0.836271186440678,1,0.000338983050847458
36085030301,4929,0,0.123290991001087,0.169897907724721,713864,713864,0.78149726110773,0.402921485088253,0
36085031901,3265,0,0.187502417265074,0.177338301081646,387835,387835,0.402756508422665,0.131699846860643,0
36085032300,1250,0.179793779369768,0.234996823963163,0.332494028687451,3578359,3892821,0.4704,0.8472,0.1112
36081090700,1355,0.53066922856623,0.0896596571043722,0.257273928901718,2025281,2412793,0.326937269372694,0.0428044280442805,0
36081091601,4079,0.389395141230397,0.0831509928070375,0.249243823111538,4040060,8460537,0.00122579063495955,0.350576121598431,0.00735474380975729
36081092500,3681,0.018769047558071,0.129235280559326,0.0742214510717853,312376,312376,0.933441999456669,0,0
36081092900,6496,0.0691904954621111,0.158023069643296,0.105154262763951,953114,3442019,0.185190886699507,0.0355603448275862,0.07189039408867
36081093800,5218,0.133753638695785,0.0210134940142702,0.110039407298311,803912,1203728,0.987734764277501,0.157339977002683,0
36081094201,3380,0.0773772845038863,0.0297686238093385,0.100652257321908,359674,571240,0.923668639053254,0,0.014792899408284
36081094500,3971,0.144194553962685,0.170529000397351,0.192829747246856,1527617,2394071,0.605137245026442,0.292873331654495,0.0390329891714933
36081097202,2795,0.360223737162543,0.0632874242307987,0.330746950049873,521320,521326,0.877280858676208,0.294454382826476,0
36081097203,6865,0.289136576161338,0.101751955147663,0.557288861907653,1400150,2334485,0.578441369264385,0.200291332847779,0.0413692643845594
36081097300,2016,0.0193983351286689,0.219624707965655,0.188834615556316,537608,688822,0.245039682539683,0.177579365079365,0
36081099701,2670,0.00176226021383625,0.270834867306903,0.413716353385436,950690,955591,0.69063670411985,0.306741573033708,0.00299625468164794
36081099704,6868,9.6533849740675e-05,0.245912151330555,0.133226754272312,683061,683698,0.605998835177635,0.553436225975539,0.01703552708212
36081101002,4138,0.636008816401671,0.230083252840256,0.277295432592797,543525,556236,0.22329627839536,0.0940067665538908,0.144755920734654
36081102900,3319,0,0.182741157475656,0.172989560456091,498585,498585,0.66134377824646,0.00210906899668575,0
36081103201,6456,0.275694547066647,0.19077948165205,0.212370780461516,408220,433088,0.506040892193309,0.522459727385378,0.0082094175960347
36081104700,7314,0,0.240912630709144,0.165460090240582,841085,841086,0.663795460760186,0.0761553185671315,0
36081107202,0,0.110445937042739,0.124217127176085,0.691120946484984,5871324,24127352,,,
36081109300,3034,0.0296660165961207,0.339999337051981,0.205993602551613,1086058,1552652,0.470665787738959,0.107778510217535,0
36081112900,2242,0,0.272154843512516,0.163243840746245,354629,354629,0.681980374665477,0.761819803746655,0
36081113300,1537,0,0.253707993981227,0.167367264563281,251214,251214,0.739752765126871,0.564736499674691,0
36081115900,3991,0,0.239215292467469,0.150780204793635,308701,308701,0.892257579553997,0.30969681784014,0
36081116300,9104,0,0.16011746053191,0.0568268967134098,251659,251660,0.920804042179262,0.265377855887522,0
36081117500,4990,0,0.224603617099729,0.13985845821703,561389,561389,0.925851703406814,0.122044088176353,0
36081119100,3273,0,0.135601868024784,0.135771939178878,217556,217556,0.769019248395967,0.291170180262756,0
36081119900,1507,0,0.236651868575584,0.171694037707996,184258,184258,0.775713337757133,0.353019243530192,0
36047099400,1978,0,0.187358371196871,0.265727267498706,173870,173870,0.176946410515672,0.777047522750253,0
36047099800,3784,0.13348576239048,0.239560714982877,0.197487871945092,414947,489408,0.497885835095137,0,0
36047101200,1932,0,0.243067960439916,0.123983145263184,160667,160667,0.376811594202899,0.0232919254658385,0
36047101800,1851,0.106897433893078,0.294325820401517,0.250684264574119,244423,281438,0.71204754186926,0.0864397622906537,0.283630470016207
36047102400,2123,0,0.148705329679548,0.104258710362955,143048,143048,0.860103626943005,0,0
36047105801,6928,0,0.220687930317175,0.312163471828429,415827,415827,0.321304849884527,0.666137413394919,0
36047107800,3849,0,0.10786188369153,0.0685366624525917,506240,506240,0.528968563263185,0.0711873213821772,0
36047110400,4358,0,0.111639781982646,0.0482835301172099,743794,743794,0.789582377237265,0.00803120697567692,0
36047112200,3371,0,0.106869805411005,0.132654697018275,162188,162188,0.468110353010976,0,0
36047112600,3783,0,0.111424516481494,0.061804858640982,168401,168401,0.940259053661116,0,0
36047113200,1937,0,0.0769222999929299,0.151799331373915,198018,198018,0.389778007227672,0,0
36047114201,1578,0,0.212444456431591,0.0654790400992536,296614,296614,0.525982256020279,0.00950570342205323,0
36047115200,3094,0,0.111817776653537,0.109077440104073,166038,166038,0.436005171299289,0,0
36047115800,2983,0,0.189216933198185,0.110936077628784,154891,154891,0.690244720080456,0,0
36047116400,2921,0,0.125903106521104,0.111795080928264,181457,181457,0,0,0
36047117000,1880,0,0.115945328814265,0.0285195714257834,153719,153719,0.886702127659575,0,0
36047117601,2750,0,0.191640559835543,0.0760152109234922,152259,152259,0.992363636363636,0.186545454545455,0
36047118000,6,0,0.309114386088269,0.521187108848901,773678,773678,0.666666666666667,0.333333333333333,0
36047118400,5420,0,0.152564797320718,0.0301712143181452,204831,204831,0.969372693726937,0.174723247232472,0
36047119200,3013,0,0.129028256497045,0.0975199142292595,225718,225718,0.808496515101228,0.00199137072685032,0
36047119400,3914,0,0.108899675489912,0.0629812243825826,182737,182737,0.943025038323965,0,0
36047119800,3426,0,0.0697688655710407,0.0346165972334883,326693,326693,0.757443082311734,0,0
36047121400,4351,0,0.468994708994709,0.119817754262199,170100,170100,0.183635945759596,0.0560790622845323,0
36047122000,5495,0.0199966407542237,0.0638007120652999,0.266437217129095,1062543,1095484,0.668971792538672,0.227843494085532,0.000909918107370337
36047990100,,,,,,,,,
36081120700,2794,0,0.270668716727456,0.330554961474657,692012,692012,0.669649248389406,0.00250536864710093,0
36081121100,0,0,0.436940137069933,0.450311399945844,1000803,1034400,,,
36081122702,6427,0,0.253206444181572,0.154135697117252,450577,450577,0.601836004356621,0.289870857320678,0
